fabric_code,loom_code,buyer_code,report_period,market_segment,team_leader,buyer_group,product_desc,buyer_name,sales_channel,region,total_invoice_qty,total_prod_per_machine,machine_id
FAB-W0072,LC-4066,BUY-466,202404,LUXURY,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 66,Luxe Drapes GmbH,Domestic,West,3294,3294,LOOM-GEN0065
FAB-W0073,LC-4067,BUY-467,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 67,HomeDecor Co,Online,South,2376,2376,LOOM-GEN0066
FAB-W0073,LC-4067,BUY-467,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 67,HomeDecor Co,Online,South,2449,2449,LOOM-GEN0066
FAB-W0074,LC-4068,BUY-468,202403,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 68,Nordic Fabrics Ltd,Export,North,5304,5304,LOOM-GEN0067
FAB-W0074,LC-4068,BUY-468,202404,APPAREL,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 68,Nordic Fabrics Ltd,Export,North,5496,5496,LOOM-GEN0067
FAB-W0075,LC-4069,BUY-469,202403,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 69,CurtainWorld,Domestic,East,6352,6352,LOOM-GEN0068
FAB-W0075,LC-4069,BUY-469,202404,LUXURY,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 69,CurtainWorld,Domestic,East,5735,5735,LOOM-GEN0068
FAB-W0076,LC-4070,BUY-470,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 70,Textura Imports,Online,Central,3500,3500,LOOM-GEN0069
FAB-W0076,LC-4070,BUY-470,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 70,Textura Imports,Online,Central,3256,3256,LOOM-GEN0069
FAB-W0077,LC-4071,BUY-471,202403,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 71,Weave & Co,Export,West,4531,4531,LOOM-GEN0070
FAB-W0077,LC-4071,BUY-471,202404,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 71,Weave & Co,Export,West,4590,4590,LOOM-GEN0070
FAB-W0078,LC-4072,BUY-472,202403,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 72,Loomcraft LLC,Domestic,South,3186,3186,LOOM-GEN0071
FAB-W0078,LC-4072,BUY-472,202404,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 72,Loomcraft LLC,Domestic,South,2943,2943,LOOM-GEN0071
FAB-W0079,LC-4073,BUY-473,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 73,FabricMart Ltd,Online,North,3547,3547,LOOM-GEN0072
FAB-W0079,LC-4073,BUY-473,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 73,FabricMart Ltd,Online,North,3573,3573,LOOM-GEN0072
FAB-W0080,LC-4074,BUY-474,202403,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 74,Global Threads Inc,Export,East,5553,5553,LOOM-GEN0073
FAB-W0080,LC-4074,BUY-474,202404,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 74,Global Threads Inc,Export,East,5050,5050,LOOM-GEN0073
FAB-W0081,LC-4075,BUY-475,202403,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 75,Luxe Drapes GmbH,Domestic,Central,5184,5184,LOOM-GEN0074
FAB-W0081,LC-4075,BUY-475,202404,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 75,Luxe Drapes GmbH,Domestic,Central,4700,4700,LOOM-GEN0074
FAB-W0082,LC-4076,BUY-476,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 76,HomeDecor Co,Online,West,2852,2852,LOOM-GEN0075
FAB-W0082,LC-4076,BUY-476,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 76,HomeDecor Co,Online,West,2480,2480,LOOM-GEN0075
FAB-W0083,LC-4077,BUY-477,202403,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 77,Nordic Fabrics Ltd,Export,South,2419,2419,LOOM-GEN0076
FAB-W0083,LC-4077,BUY-477,202404,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 77,Nordic Fabrics Ltd,Export,South,2156,2156,LOOM-GEN0076
FAB-W0084,LC-4078,BUY-478,202403,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 78,CurtainWorld,Domestic,North,4372,4372,LOOM-GEN0077
FAB-W0084,LC-4078,BUY-478,202404,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 78,CurtainWorld,Domestic,North,4221,4221,LOOM-GEN0077
FAB-W0085,LC-4079,BUY-479,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 79,Textura Imports,Online,East,5298,5298,LOOM-GEN0078
FAB-W0085,LC-4079,BUY-479,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 79,Textura Imports,Online,East,5617,5617,LOOM-GEN0078
FAB-W0086,LC-4080,BUY-480,202403,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 80,Weave & Co,Export,Central,5712,5712,LOOM-GEN0079
FAB-W0086,LC-4080,BUY-480,202404,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 80,Weave & Co,Export,Central,5459,5459,LOOM-GEN0079
FAB-W0087,LC-4081,BUY-481,202403,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 81,Loomcraft LLC,Domestic,West,4245,4245,LOOM-GEN0080
FAB-W0087,LC-4081,BUY-481,202404,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 81,Loomcraft LLC,Domestic,West,3733,3733,LOOM-GEN0080
FAB-W0088,LC-4082,BUY-482,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 82,FabricMart Ltd,Online,South,2741,2741,LOOM-GEN0081
FAB-W0088,LC-4082,BUY-482,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 82,FabricMart Ltd,Online,South,2331,2331,LOOM-GEN0081
FAB-W0089,LC-4083,BUY-483,202403,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 83,Global Threads Inc,Export,North,2862,2862,LOOM-GEN0082
FAB-W0089,LC-4083,BUY-483,202404,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 83,Global Threads Inc,Export,North,2636,2636,LOOM-GEN0082
FAB-W0090,LC-4084,BUY-484,202403,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 84,Luxe Drapes GmbH,Domestic,East,3170,3170,LOOM-GEN0083
FAB-W0090,LC-4084,BUY-484,202404,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 84,Luxe Drapes GmbH,Domestic,East,2786,2786,LOOM-GEN0083
FAB-W0091,LC-4085,BUY-485,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 85,HomeDecor Co,Online,Central,1196,1196,LOOM-GEN0084
FAB-W0091,LC-4085,BUY-485,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 85,HomeDecor Co,Online,Central,1108,1108,LOOM-GEN0084
FAB-W0092,LC-4086,BUY-486,202403,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 86,Nordic Fabrics Ltd,Export,West,5403,5403,LOOM-GEN0085
FAB-W0092,LC-4086,BUY-486,202404,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 86,Nordic Fabrics Ltd,Export,West,5780,5780,LOOM-GEN0085
FAB-W0093,LC-4087,BUY-487,202403,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 87,CurtainWorld,Domestic,South,4215,4215,LOOM-GEN0086
FAB-W0093,LC-4087,BUY-487,202404,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 87,CurtainWorld,Domestic,South,4142,4142,LOOM-GEN0086
FAB-W0094,LC-4088,BUY-488,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 88,Textura Imports,Online,North,968,968,LOOM-GEN0087
FAB-W0094,LC-4088,BUY-488,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 88,Textura Imports,Online,North,926,926,LOOM-GEN0087
FAB-W0095,LC-4089,BUY-489,202403,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 89,Weave & Co,Export,East,4544,4544,LOOM-GEN0088
FAB-W0095,LC-4089,BUY-489,202404,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 89,Weave & Co,Export,East,4823,4823,LOOM-GEN0088
FAB-W0096,LC-4090,BUY-490,202403,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 90,Loomcraft LLC,Domestic,Central,4041,4041,LOOM-GEN0089
FAB-W0096,LC-4090,BUY-490,202404,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 90,Loomcraft LLC,Domestic,Central,3505,3505,LOOM-GEN0089
FAB-W0097,LC-4091,BUY-491,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 91,FabricMart Ltd,Online,West,2969,2969,LOOM-GEN0090
FAB-W0097,LC-4091,BUY-491,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 91,FabricMart Ltd,Online,West,2713,2713,LOOM-GEN0090
FAB-W0098,LC-4092,BUY-492,202403,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 92,Global Threads Inc,Export,South,5147,5147,LOOM-GEN0091
FAB-W0098,LC-4092,BUY-492,202404,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 92,Global Threads Inc,Export,South,5138,5138,LOOM-GEN0091
FAB-W0099,LC-4093,BUY-493,202403,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 93,Luxe Drapes GmbH,Domestic,North,3993,3993,LOOM-GEN0092
FAB-W0099,LC-4093,BUY-493,202404,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 93,Luxe Drapes GmbH,Domestic,North,3710,3710,LOOM-GEN0092
FAB-W0100,LC-4094,BUY-494,202403,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 94,HomeDecor Co,Online,East,2678,2678,LOOM-GEN0093
FAB-W0100,LC-4094,BUY-494,202404,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 94,HomeDecor Co,Online,East,2580,2580,LOOM-GEN0093
FAB-W0101,LC-4095,BUY-495,202403,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 95,Nordic Fabrics Ltd,Export,Central,5897,5897,LOOM-GEN0094
FAB-W0101,LC-4095,BUY-495,202404,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 95,Nordic Fabrics Ltd,Export,Central,5346,5346,LOOM-GEN0094
FAB-W0102,LC-4096,BUY-496,202403,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 96,CurtainWorld,Domestic,West,813,813,LOOM-GEN0095
FAB-W0102,LC-4096,BUY-496,202404,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 96,CurtainWorld,Domestic,West,704,704,LOOM-GEN0095
FAB-W0103,LC-4097,BUY-497,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 97,Textura Imports,Online,South,6403,6403,LOOM-GEN0096
FAB-W0103,LC-4097,BUY-497,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 97,Textura Imports,Online,South,6911,6911,LOOM-GEN0096
FAB-W0104,LC-4098,BUY-498,202403,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 98,Weave & Co,Export,North,1630,1630,LOOM-GEN0097
FAB-W0104,LC-4098,BUY-498,202404,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 98,Weave & Co,Export,North,1410,1410,LOOM-GEN0097
FAB-W0105,LC-4099,BUY-499,202403,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 99,Loomcraft LLC,Domestic,East,4564,4564,LOOM-GEN0098
FAB-W0105,LC-4099,BUY-499,202404,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 99,Loomcraft LLC,Domestic,East,4003,4003,LOOM-GEN0098
FAB-W0106,LC-4100,BUY-500,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 100,FabricMart Ltd,Online,Central,5452,5452,LOOM-GEN0099
FAB-W0106,LC-4100,BUY-500,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 100,FabricMart Ltd,Online,Central,5626,5626,LOOM-GEN0099
FAB-W0107,LC-4101,BUY-501,202403,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 101,Global Threads Inc,Export,West,3282,3282,LOOM-GEN0100
FAB-W0107,LC-4101,BUY-501,202404,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 101,Global Threads Inc,Export,West,2974,2974,LOOM-GEN0100
FAB-W0108,LC-4102,BUY-502,202403,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 102,Luxe Drapes GmbH,Domestic,South,1511,1511,LOOM-GEN0101
FAB-W0108,LC-4102,BUY-502,202404,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 102,Luxe Drapes GmbH,Domestic,South,1552,1552,LOOM-GEN0101
FAB-W0109,LC-4103,BUY-503,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 103,HomeDecor Co,Online,North,3482,3482,LOOM-GEN0102
FAB-W0109,LC-4103,BUY-503,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 103,HomeDecor Co,Online,North,3731,3731,LOOM-GEN0102
FAB-W0110,LC-4104,BUY-504,202403,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 104,Nordic Fabrics Ltd,Export,East,3990,3990,LOOM-GEN0103
FAB-W0110,LC-4104,BUY-504,202404,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 104,Nordic Fabrics Ltd,Export,East,3951,3951,LOOM-GEN0103
FAB-W0111,LC-4105,BUY-505,202403,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 105,CurtainWorld,Domestic,Central,4671,4671,LOOM-GEN0104
FAB-W0111,LC-4105,BUY-505,202404,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 105,CurtainWorld,Domestic,Central,4320,4320,LOOM-GEN0104
FAB-W0112,LC-4106,BUY-506,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 106,Textura Imports,Online,West,5278,5278,LOOM-GEN0105
FAB-W0112,LC-4106,BUY-506,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 106,Textura Imports,Online,West,5349,5349,LOOM-GEN0105
FAB-W0113,LC-4107,BUY-507,202403,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 107,Weave & Co,Export,South,4476,4476,LOOM-GEN0106
FAB-W0113,LC-4107,BUY-507,202404,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 107,Weave & Co,Export,South,4915,4915,LOOM-GEN0106
FAB-W0114,LC-4108,BUY-508,202403,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 108,Loomcraft LLC,Domestic,North,3513,3513,LOOM-GEN0107
FAB-W0114,LC-4108,BUY-508,202404,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 108,Loomcraft LLC,Domestic,North,3442,3442,LOOM-GEN0107
FAB-W0115,LC-4109,BUY-509,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 109,FabricMart Ltd,Online,East,1990,1990,LOOM-GEN0108
FAB-W0115,LC-4109,BUY-509,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 109,FabricMart Ltd,Online,East,2106,2106,LOOM-GEN0108
FAB-W0116,LC-4110,BUY-510,202403,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 110,Global Threads Inc,Export,Central,1566,1566,LOOM-GEN0109
FAB-W0116,LC-4110,BUY-510,202404,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 110,Global Threads Inc,Export,Central,1536,1536,LOOM-GEN0109
FAB-W0117,LC-4111,BUY-511,202403,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 111,Luxe Drapes GmbH,Domestic,West,3507,3507,LOOM-GEN0110
FAB-W0117,LC-4111,BUY-511,202404,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 111,Luxe Drapes GmbH,Domestic,West,3229,3229,LOOM-GEN0110
FAB-W0118,LC-4112,BUY-512,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 112,HomeDecor Co,Online,South,975,975,LOOM-GEN0111
FAB-W0118,LC-4112,BUY-512,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 112,HomeDecor Co,Online,South,985,985,LOOM-GEN0111
FAB-W0119,LC-4113,BUY-513,202403,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 113,Nordic Fabrics Ltd,Export,North,3392,3392,LOOM-GEN0112
FAB-W0119,LC-4113,BUY-513,202404,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 113,Nordic Fabrics Ltd,Export,North,3295,3295,LOOM-GEN0112
FAB-W0120,LC-4114,BUY-514,202403,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 114,CurtainWorld,Domestic,East,2036,2036,LOOM-GEN0113
FAB-W0120,LC-4114,BUY-514,202404,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 114,CurtainWorld,Domestic,East,2162,2162,LOOM-GEN0113
FAB-W0121,LC-4115,BUY-515,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 115,Textura Imports,Online,Central,3205,3205,LOOM-GEN0114
FAB-W0121,LC-4115,BUY-515,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 115,Textura Imports,Online,Central,2993,2993,LOOM-GEN0114
FAB-W0122,LC-4116,BUY-516,202403,APPAREL,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 116,Weave & Co,Export,West,3630,3630,LOOM-GEN0115
FAB-W0122,LC-4116,BUY-516,202404,APPAREL,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 116,Weave & Co,Export,West,3225,3225,LOOM-GEN0115
FAB-W0123,LC-4117,BUY-517,202403,LUXURY,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 117,Loomcraft LLC,Domestic,South,4859,4859,LOOM-GEN0116
FAB-W0123,LC-4117,BUY-517,202404,LUXURY,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 117,Loomcraft LLC,Domestic,South,5075,5075,LOOM-GEN0116
FAB-W0124,LC-4118,BUY-518,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 118,FabricMart Ltd,Online,North,2732,2732,LOOM-GEN0117
FAB-W0124,LC-4118,BUY-518,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 118,FabricMart Ltd,Online,North,2331,2331,LOOM-GEN0117
FAB-W0125,LC-4119,BUY-519,202403,APPAREL,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 119,Global Threads Inc,Export,East,3672,3672,LOOM-GEN0118
FAB-W0125,LC-4119,BUY-519,202404,APPAREL,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 119,Global Threads Inc,Export,East,3964,3964,LOOM-GEN0118
FAB-W0126,LC-4120,BUY-520,202403,LUXURY,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 120,Luxe Drapes GmbH,Domestic,Central,4651,4651,LOOM-GEN0119
FAB-W0126,LC-4120,BUY-520,202404,LUXURY,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 120,Luxe Drapes GmbH,Domestic,Central,4450,4450,LOOM-GEN0119
FAB-W0127,LC-4121,BUY-521,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 121,HomeDecor Co,Online,West,5238,5238,LOOM-GEN0120
FAB-W0127,LC-4121,BUY-521,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 121,HomeDecor Co,Online,West,5311,5311,LOOM-GEN0120
FAB-W0128,LC-4122,BUY-522,202403,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 122,Nordic Fabrics Ltd,Export,South,1107,1107,LOOM-GEN0121
FAB-W0128,LC-4122,BUY-522,202404,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 122,Nordic Fabrics Ltd,Export,South,973,973,LOOM-GEN0121
FAB-W0129,LC-4123,BUY-523,202403,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 123,CurtainWorld,Domestic,North,6237,6237,LOOM-GEN0122
FAB-W0129,LC-4123,BUY-523,202404,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 123,CurtainWorld,Domestic,North,5883,5883,LOOM-GEN0122
FAB-W0130,LC-4124,BUY-524,202403,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 124,Textura Imports,Online,East,2514,2514,LOOM-GEN0123
FAB-W0130,LC-4124,BUY-524,202404,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 124,Textura Imports,Online,East,2256,2256,LOOM-GEN0123
FAB-W0131,LC-4125,BUY-525,202403,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 125,Weave & Co,Export,Central,1603,1603,LOOM-GEN0124
FAB-W0131,LC-4125,BUY-525,202404,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 125,Weave & Co,Export,Central,1431,1431,LOOM-GEN0124
FAB-W0132,LC-4126,BUY-526,202403,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 126,Loomcraft LLC,Domestic,West,6488,6488,LOOM-GEN0125
FAB-W0132,LC-4126,BUY-526,202404,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 126,Loomcraft LLC,Domestic,West,5618,5618,LOOM-GEN0125
FAB-W0133,LC-4127,BUY-527,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 127,FabricMart Ltd,Online,South,1213,1213,LOOM-GEN0126
FAB-W0133,LC-4127,BUY-527,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 127,FabricMart Ltd,Online,South,1236,1236,LOOM-GEN0126
FAB-W0134,LC-4128,BUY-528,202403,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 128,Global Threads Inc,Export,North,2501,2501,LOOM-GEN0127
FAB-W0134,LC-4128,BUY-528,202404,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 128,Global Threads Inc,Export,North,2281,2281,LOOM-GEN0127
FAB-W0135,LC-4129,BUY-529,202403,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 129,Luxe Drapes GmbH,Domestic,East,6048,6048,LOOM-GEN0128
FAB-W0135,LC-4129,BUY-529,202404,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 129,Luxe Drapes GmbH,Domestic,East,5874,5874,LOOM-GEN0128
FAB-W0136,LC-4130,BUY-530,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 130,HomeDecor Co,Online,Central,6241,6241,LOOM-GEN0129
FAB-W0136,LC-4130,BUY-530,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 130,HomeDecor Co,Online,Central,6373,6373,LOOM-GEN0129
FAB-W0137,LC-4131,BUY-531,202403,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 131,Nordic Fabrics Ltd,Export,West,2894,2894,LOOM-GEN0130
FAB-W0137,LC-4131,BUY-531,202404,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 131,Nordic Fabrics Ltd,Export,West,3103,3103,LOOM-GEN0130
FAB-W0138,LC-4132,BUY-532,202403,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 132,CurtainWorld,Domestic,South,4642,4642,LOOM-GEN0131
FAB-W0138,LC-4132,BUY-532,202404,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 132,CurtainWorld,Domestic,South,4971,4971,LOOM-GEN0131
FAB-W0139,LC-4133,BUY-533,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 133,Textura Imports,Online,North,3235,3235,LOOM-GEN0132
FAB-W0139,LC-4133,BUY-533,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 133,Textura Imports,Online,North,3523,3523,LOOM-GEN0132
FAB-W0140,LC-4134,BUY-534,202403,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 134,Weave & Co,Export,East,4364,4364,LOOM-GEN0133
FAB-W0140,LC-4134,BUY-534,202404,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 134,Weave & Co,Export,East,4226,4226,LOOM-GEN0133
FAB-W0141,LC-4135,BUY-535,202403,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 135,Loomcraft LLC,Domestic,Central,2742,2742,LOOM-GEN0134
FAB-W0141,LC-4135,BUY-535,202404,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 135,Loomcraft LLC,Domestic,Central,2839,2839,LOOM-GEN0134
FAB-W0142,LC-4136,BUY-536,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 136,FabricMart Ltd,Online,West,5770,5770,LOOM-GEN0135
FAB-W0142,LC-4136,BUY-536,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 136,FabricMart Ltd,Online,West,5502,5502,LOOM-GEN0135
FAB-W0143,LC-4137,BUY-537,202403,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 137,Global Threads Inc,Export,South,968,968,LOOM-GEN0136
FAB-W0143,LC-4137,BUY-537,202404,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 137,Global Threads Inc,Export,South,825,825,LOOM-GEN0136
