machine_id,loom_code,plant_weaving,plant_finishing,fabric_code,buyer_code,currency_code,exchange_rate,report_period,net_weight_kg,input_weight_kg,overhead_pct,yarn_grade,yarn_rate_per_kg,selling_price_inr,selling_price_fc,raw_material_inr,bought_out_inr,outsource_total_inr,outsource_weaving_inr,outsource_finishing_inr,domestic_outsource_inr,logistics_inr,packing_inr,forwarding_inr,process_tag
LOOM-GEN0046,LC-4047,7100,7200.0,FAB-W0053,BUY-447,EUR,89.8,202403,0.743,0.932,9.9,VISCOSE-D,318.14,465.0,5.18,254.77,217.34,13.89,6.95,6.95,8.57,16.15,13.08,8.09,Monthly reconcile adjustment
LOOM-GEN0046,LC-4047,7100,7200.0,FAB-W0053,BUY-447,EUR,89.8,202404,0.743,0.932,9.9,VISCOSE-D,318.14,465.0,5.18,254.77,217.34,13.89,6.95,6.95,8.57,16.15,13.08,8.09,Monthly reconcile adjustment
LOOM-GEN0047,LC-4048,9100,9200.0,FAB-W0054,BUY-448,GBP,106.9,202403,1.789,2.262,6.92,MODAL-E,437.06,953.81,8.92,503.36,435.03,17.42,8.71,8.71,14.68,29.24,9.78,13.7,Reviewed by finance team
LOOM-GEN0047,LC-4048,9100,9200.0,FAB-W0054,BUY-448,GBP,106.9,202404,1.789,2.262,6.92,MODAL-E,437.06,953.81,8.92,503.36,435.03,17.42,8.71,8.71,14.68,29.24,9.78,13.7,Reviewed by finance team
LOOM-GEN0048,LC-4049,6100,6200.0,FAB-W0055,BUY-449,INR,1.0,202403,1.353,1.619,8.24,COTTON-A,361.24,604.98,604.98,321.08,287.13,3.47,1.74,1.74,17.63,13.36,12.51,11.32,Outsourced_here process cost
LOOM-GEN0048,LC-4049,6100,6200.0,FAB-W0055,BUY-449,INR,1.0,202404,1.353,1.619,8.24,COTTON-A,361.24,604.98,604.98,321.08,287.13,3.47,1.74,1.74,17.63,13.36,12.51,11.32,Outsourced_here process cost
LOOM-GEN0049,LC-4050,7100,7200.0,FAB-W0056,BUY-450,USD,83.5,202403,1.131,1.251,9.9,COTTON-B,180.01,551.51,6.6,288.84,221.18,35.21,17.61,17.61,14.02,14.08,6.14,15.38,Standard Weaving Cost
LOOM-GEN0049,LC-4050,7100,7200.0,FAB-W0056,BUY-450,USD,83.5,202404,1.131,1.251,9.9,COTTON-B,180.01,551.51,6.6,288.84,221.18,35.21,17.61,17.61,14.02,14.08,6.14,15.38,Standard Weaving Cost
LOOM-GEN0050,LC-4051,9100,9200.0,FAB-W0057,BUY-451,EUR,89.8,202403,0.72,0.896,8.45,POLY-B,370.19,1006.08,11.2,507.03,426.2,31.72,15.86,15.86,1.86,12.88,15.69,7.67,Standard Weaving Cost
LOOM-GEN0050,LC-4051,9100,9200.0,FAB-W0057,BUY-451,EUR,89.8,202404,0.72,0.896,8.45,POLY-B,370.19,1006.08,11.2,507.03,426.2,31.72,15.86,15.86,1.86,12.88,15.69,7.67,Standard Weaving Cost
LOOM-GEN0051,LC-4052,6100,6200.0,FAB-W0058,BUY-452,GBP,106.9,202403,1.414,1.689,8.62,POLY-C,260.42,1058.64,9.9,490.15,482.13,10.84,5.42,5.42,5.03,10.65,8.7,5.43,Standard Weaving Cost
LOOM-GEN0051,LC-4052,6100,6200.0,FAB-W0058,BUY-452,GBP,106.9,202404,1.414,1.689,8.62,POLY-C,260.42,1058.64,9.9,490.15,482.13,10.84,5.42,5.42,5.03,10.65,8.7,5.43,Standard Weaving Cost
LOOM-GEN0052,LC-4053,7100,7200.0,FAB-W0059,BUY-453,INR,1.0,202403,1.35,1.691,7.24,SILK-C,191.41,809.99,809.99,416.49,402.15,20.99,10.49,10.49,5.66,10.21,8.72,6.73,Subcon Cost Considered here
LOOM-GEN0052,LC-4053,7100,7200.0,FAB-W0059,BUY-453,INR,1.0,202404,1.35,1.691,7.24,SILK-C,191.41,809.99,809.99,416.49,402.15,20.99,10.49,10.49,5.66,10.21,8.72,6.73,Subcon Cost Considered here
LOOM-GEN0053,LC-4054,9100,9200.0,FAB-W0060,BUY-454,USD,83.5,202403,0.851,0.939,8.64,LINEN-A,210.52,1275.58,15.28,627.5,579.89,5.05,2.52,2.52,17.37,18.8,18.22,10.89,Monthly reconcile adjustment
LOOM-GEN0053,LC-4054,9100,9200.0,FAB-W0060,BUY-454,USD,83.5,202404,0.851,0.939,8.64,LINEN-A,210.52,1275.58,15.28,627.5,579.89,5.05,2.52,2.52,17.37,18.8,18.22,10.89,Monthly reconcile adjustment
LOOM-GEN0054,LC-4055,6100,6200.0,FAB-W0061,BUY-455,EUR,89.8,202403,1.257,1.493,7.24,VISCOSE-D,136.95,1244.01,13.85,599.74,588.81,16.03,8.02,8.02,1.48,21.85,6.75,5.79,Reviewed by finance team
LOOM-GEN0054,LC-4055,6100,6200.0,FAB-W0061,BUY-455,EUR,89.8,202404,1.257,1.493,7.24,VISCOSE-D,136.95,1244.01,13.85,599.74,588.81,16.03,8.02,8.02,1.48,21.85,6.75,5.79,Reviewed by finance team
LOOM-GEN0055,LC-4056,7100,7200.0,FAB-W0062,BUY-456,GBP,106.9,202403,1.388,1.611,10.48,MODAL-E,159.09,1076.22,10.07,536.84,504.33,9.03,4.51,4.51,10.45,17.91,12.2,14.32,Outsourced_here process cost
LOOM-GEN0055,LC-4056,7100,7200.0,FAB-W0062,BUY-456,GBP,106.9,202404,1.388,1.611,10.48,MODAL-E,159.09,1076.22,10.07,536.84,504.33,9.03,4.51,4.51,10.45,17.91,12.2,14.32,Outsourced_here process cost
LOOM-GEN0056,LC-4057,9100,9200.0,FAB-W0063,BUY-457,INR,1.0,202403,1.986,2.306,8.98,COTTON-A,321.18,1053.08,1053.08,572.02,401.4,8.44,4.22,4.22,13.21,11.46,8.43,4.9,Standard Weaving Cost
LOOM-GEN0056,LC-4057,9100,9200.0,FAB-W0063,BUY-457,INR,1.0,202404,1.986,2.306,8.98,COTTON-A,321.18,1053.08,1053.08,572.02,401.4,8.44,4.22,4.22,13.21,11.46,8.43,4.9,Standard Weaving Cost
LOOM-GEN0057,LC-4058,6100,6200.0,FAB-W0064,BUY-458,USD,83.5,202403,0.604,0.719,8.88,COTTON-B,216.12,569.9,6.83,291.73,259.56,18.16,9.08,9.08,13.75,28.33,17.03,11.5,Standard Weaving Cost
LOOM-GEN0057,LC-4058,6100,6200.0,FAB-W0064,BUY-458,USD,83.5,202404,0.604,0.719,8.88,COTTON-B,216.12,569.9,6.83,291.73,259.56,18.16,9.08,9.08,13.75,28.33,17.03,11.5,Standard Weaving Cost
LOOM-GEN0058,LC-4059,7100,7200.0,FAB-W0065,BUY-459,EUR,89.8,202403,1.526,1.964,8.2,POLY-B,299.71,965.25,10.75,519.39,457.52,2.86,1.43,1.43,3.32,14.77,16.49,10.83,Standard Weaving Cost
LOOM-GEN0058,LC-4059,7100,7200.0,FAB-W0065,BUY-459,EUR,89.8,202404,1.526,1.964,8.2,POLY-B,299.71,965.25,10.75,519.39,457.52,2.86,1.43,1.43,3.32,14.77,16.49,10.83,Standard Weaving Cost
LOOM-GEN0059,LC-4060,9100,9200.0,FAB-W0066,BUY-460,GBP,106.9,202403,1.004,1.129,9.25,POLY-C,350.91,1245.54,11.65,604.16,528.2,3.22,1.61,1.61,0.8,17.5,10.51,7.0,Subcon Cost Considered here
LOOM-GEN0059,LC-4060,9100,9200.0,FAB-W0066,BUY-460,GBP,106.9,202404,1.004,1.129,9.25,POLY-C,350.91,1245.54,11.65,604.16,528.2,3.22,1.61,1.61,0.8,17.5,10.51,7.0,Subcon Cost Considered here
LOOM-GEN0060,LC-4061,6100,6200.0,FAB-W0067,BUY-461,INR,1.0,202403,0.728,0.941,9.84,SILK-C,309.82,1253.25,1253.25,689.22,565.02,10.78,5.39,5.39,0.8,24.64,12.59,11.82,Monthly reconcile adjustment
LOOM-GEN0060,LC-4061,6100,6200.0,FAB-W0067,BUY-461,INR,1.0,202404,0.728,0.941,9.84,SILK-C,309.82,1253.25,1253.25,689.22,565.02,10.78,5.39,5.39,0.8,24.64,12.59,11.82,Monthly reconcile adjustment
LOOM-GEN0061,LC-4062,7100,7200.0,FAB-W0068,BUY-462,USD,83.5,202403,1.883,2.14,8.84,LINEN-A,329.48,817.14,9.79,352.89,328.65,13.33,6.67,6.67,13.4,26.87,10.62,12.32,Reviewed by finance team
LOOM-GEN0061,LC-4062,7100,7200.0,FAB-W0068,BUY-462,USD,83.5,202404,1.883,2.14,8.84,LINEN-A,329.48,817.14,9.79,352.89,328.65,13.33,6.67,6.67,13.4,26.87,10.62,12.32,Reviewed by finance team
LOOM-GEN0062,LC-4063,9100,9200.0,FAB-W0069,BUY-463,EUR,89.8,202403,1.004,1.294,9.75,VISCOSE-D,301.53,782.08,8.71,360.45,311.65,38.81,19.41,19.41,8.08,19.32,19.83,11.89,Outsourced_here process cost
LOOM-GEN0062,LC-4063,9100,9200.0,FAB-W0069,BUY-463,EUR,89.8,202404,1.004,1.294,9.75,VISCOSE-D,301.53,782.08,8.71,360.45,311.65,38.81,19.41,19.41,8.08,19.32,19.83,11.89,Outsourced_here process cost
LOOM-GEN0063,LC-4064,6100,6200.0,FAB-W0070,BUY-464,GBP,106.9,202403,1.36,1.608,7.25,MODAL-E,239.39,1068.62,10.0,535.7,495.84,8.14,4.07,4.07,10.98,28.41,12.13,12.38,Standard Weaving Cost
LOOM-GEN0063,LC-4064,6100,6200.0,FAB-W0070,BUY-464,GBP,106.9,202404,1.36,1.608,7.25,MODAL-E,239.39,1068.62,10.0,535.7,495.84,8.14,4.07,4.07,10.98,28.41,12.13,12.38,Standard Weaving Cost
LOOM-GEN0064,LC-4065,7100,7200.0,FAB-W0071,BUY-465,INR,1.0,202403,0.77,0.997,8.94,COTTON-A,198.97,500.46,500.46,246.03,216.62,3.73,1.86,1.86,19.85,28.08,12.46,5.41,Standard Weaving Cost
LOOM-GEN0064,LC-4065,7100,7200.0,FAB-W0071,BUY-465,INR,1.0,202404,0.77,0.997,8.94,COTTON-A,198.97,500.46,500.46,246.03,216.62,3.73,1.86,1.86,19.85,28.08,12.46,5.41,Standard Weaving Cost
LOOM-GEN0065,LC-4066,9100,9200.0,FAB-W0072,BUY-466,USD,83.5,202403,1.765,2.117,9.37,COTTON-B,287.93,609.75,7.3,322.26,303.07,9.75,4.88,4.88,11.03,16.44,18.91,10.1,Standard Weaving Cost
LOOM-GEN0065,LC-4066,9100,9200.0,FAB-W0072,BUY-466,USD,83.5,202404,1.765,2.117,9.37,COTTON-B,287.93,609.75,7.3,322.26,303.07,9.75,4.88,4.88,11.03,16.44,18.91,10.1,Standard Weaving Cost
LOOM-GEN0066,LC-4067,6100,6200.0,FAB-W0073,BUY-467,EUR,89.8,202403,1.831,2.331,7.6,POLY-B,380.7,744.2,8.29,402.95,317.15,32.82,16.41,16.41,5.66,14.57,14.22,15.99,Subcon Cost Considered here
LOOM-GEN0066,LC-4067,6100,6200.0,FAB-W0073,BUY-467,EUR,89.8,202404,1.831,2.331,7.6,POLY-B,380.7,744.2,8.29,402.95,317.15,32.82,16.41,16.41,5.66,14.57,14.22,15.99,Subcon Cost Considered here
LOOM-GEN0067,LC-4068,7100,7200.0,FAB-W0074,BUY-468,GBP,106.9,202403,1.285,1.452,8.65,POLY-C,233.89,874.32,8.18,428.98,365.73,12.87,6.43,6.43,3.77,23.34,14.01,6.8,Monthly reconcile adjustment
LOOM-GEN0067,LC-4068,7100,7200.0,FAB-W0074,BUY-468,GBP,106.9,202404,1.285,1.452,8.65,POLY-C,233.89,874.32,8.18,428.98,365.73,12.87,6.43,6.43,3.77,23.34,14.01,6.8,Monthly reconcile adjustment
LOOM-GEN0068,LC-4069,9100,9200.0,FAB-W0075,BUY-469,INR,1.0,202403,1.686,1.869,9.48,SILK-C,352.73,1120.84,1120.84,527.01,503.88,32.83,16.41,16.41,19.62,18.9,6.52,10.03,Reviewed by finance team
LOOM-GEN0068,LC-4069,9100,9200.0,FAB-W0075,BUY-469,INR,1.0,202404,1.686,1.869,9.48,SILK-C,352.73,1120.84,1120.84,527.01,503.88,32.83,16.41,16.41,19.62,18.9,6.52,10.03,Reviewed by finance team
LOOM-GEN0069,LC-4070,6100,6200.0,FAB-W0076,BUY-470,USD,83.5,202403,1.426,1.817,10.0,LINEN-A,265.3,849.65,10.18,407.32,389.45,16.4,8.2,8.2,13.1,11.4,12.57,15.63,Outsourced_here process cost
LOOM-GEN0069,LC-4070,6100,6200.0,FAB-W0076,BUY-470,USD,83.5,202404,1.426,1.817,10.0,LINEN-A,265.3,849.65,10.18,407.32,389.45,16.4,8.2,8.2,13.1,11.4,12.57,15.63,Outsourced_here process cost
LOOM-GEN0070,LC-4071,7100,7200.0,FAB-W0077,BUY-471,EUR,89.8,202403,1.074,1.33,9.1,VISCOSE-D,401.08,1159.72,12.91,616.64,472.01,12.67,6.33,6.33,14.37,24.71,18.21,4.43,Standard Weaving Cost
LOOM-GEN0070,LC-4071,7100,7200.0,FAB-W0077,BUY-471,EUR,89.8,202404,1.074,1.33,9.1,VISCOSE-D,401.08,1159.72,12.91,616.64,472.01,12.67,6.33,6.33,14.37,24.71,18.21,4.43,Standard Weaving Cost
LOOM-GEN0071,LC-4072,9100,9200.0,FAB-W0078,BUY-472,GBP,106.9,202403,0.696,0.853,10.18,MODAL-E,449.15,1059.43,9.91,504.73,386.44,25.35,12.68,12.68,17.45,17.76,15.72,14.84,Standard Weaving Cost
LOOM-GEN0071,LC-4072,9100,9200.0,FAB-W0078,BUY-472,GBP,106.9,202404,0.696,0.853,10.18,MODAL-E,449.15,1059.43,9.91,504.73,386.44,25.35,12.68,12.68,17.45,17.76,15.72,14.84,Standard Weaving Cost
LOOM-GEN0072,LC-4073,6100,6200.0,FAB-W0079,BUY-473,INR,1.0,202403,0.664,0.836,7.67,COTTON-A,243.7,488.29,488.29,238.8,212.35,31.7,15.85,15.85,3.4,9.74,18.19,11.44,Standard Weaving Cost
LOOM-GEN0072,LC-4073,6100,6200.0,FAB-W0079,BUY-473,INR,1.0,202404,0.664,0.836,7.67,COTTON-A,243.7,488.29,488.29,238.8,212.35,31.7,15.85,15.85,3.4,9.74,18.19,11.44,Standard Weaving Cost
LOOM-GEN0073,LC-4074,7100,7200.0,FAB-W0080,BUY-474,USD,83.5,202403,0.937,1.202,7.07,COTTON-B,272.18,591.28,7.08,267.96,207.78,32.19,16.09,16.09,18.02,22.91,8.21,9.3,Subcon Cost Considered here
LOOM-GEN0073,LC-4074,7100,7200.0,FAB-W0080,BUY-474,USD,83.5,202404,0.937,1.202,7.07,COTTON-B,272.18,591.28,7.08,267.96,207.78,32.19,16.09,16.09,18.02,22.91,8.21,9.3,Subcon Cost Considered here
LOOM-GEN0074,LC-4075,9100,9200.0,FAB-W0081,BUY-475,EUR,89.8,202403,1.084,1.32,9.06,POLY-B,260.02,587.59,6.54,311.36,223.22,15.39,7.7,7.7,9.66,13.22,14.01,10.9,Monthly reconcile adjustment
LOOM-GEN0074,LC-4075,9100,9200.0,FAB-W0081,BUY-475,EUR,89.8,202404,1.084,1.32,9.06,POLY-B,260.02,587.59,6.54,311.36,223.22,15.39,7.7,7.7,9.66,13.22,14.01,10.9,Monthly reconcile adjustment
LOOM-GEN0075,LC-4076,6100,6200.0,FAB-W0082,BUY-476,GBP,106.9,202403,1.99,2.307,10.41,POLY-C,337.22,610.76,5.71,301.45,276.59,29.79,14.89,14.89,0.98,21.34,12.95,14.85,Reviewed by finance team
LOOM-GEN0075,LC-4076,6100,6200.0,FAB-W0082,BUY-476,GBP,106.9,202404,1.99,2.307,10.41,POLY-C,337.22,610.76,5.71,301.45,276.59,29.79,14.89,14.89,0.98,21.34,12.95,14.85,Reviewed by finance team
LOOM-GEN0076,LC-4077,7100,7200.0,FAB-W0083,BUY-477,INR,1.0,202403,1.001,1.261,8.93,SILK-C,236.27,954.79,954.79,478.08,431.24,28.84,14.42,14.42,13.18,26.44,14.8,14.84,Outsourced_here process cost
LOOM-GEN0076,LC-4077,7100,7200.0,FAB-W0083,BUY-477,INR,1.0,202404,1.001,1.261,8.93,SILK-C,236.27,954.79,954.79,478.08,431.24,28.84,14.42,14.42,13.18,26.44,14.8,14.84,Outsourced_here process cost
LOOM-GEN0077,LC-4078,9100,9200.0,FAB-W0084,BUY-478,USD,83.5,202403,1.505,1.748,8.26,LINEN-A,311.26,1045.74,12.52,451.46,412.3,29.9,14.95,14.95,3.51,10.91,13.55,15.66,Standard Weaving Cost
LOOM-GEN0077,LC-4078,9100,9200.0,FAB-W0084,BUY-478,USD,83.5,202404,1.505,1.748,8.26,LINEN-A,311.26,1045.74,12.52,451.46,412.3,29.9,14.95,14.95,3.51,10.91,13.55,15.66,Standard Weaving Cost
LOOM-GEN0078,LC-4079,6100,6200.0,FAB-W0085,BUY-479,EUR,89.8,202403,1.343,1.723,9.82,VISCOSE-D,204.8,1133.46,12.62,547.05,533.83,29.86,14.93,14.93,6.77,10.53,19.48,5.69,Standard Weaving Cost
LOOM-GEN0078,LC-4079,6100,6200.0,FAB-W0085,BUY-479,EUR,89.8,202404,1.343,1.723,9.82,VISCOSE-D,204.8,1133.46,12.62,547.05,533.83,29.86,14.93,14.93,6.77,10.53,19.48,5.69,Standard Weaving Cost
LOOM-GEN0079,LC-4080,7100,7200.0,FAB-W0086,BUY-480,GBP,106.9,202403,1.953,2.484,9.4,MODAL-E,443.38,1268.91,11.87,665.67,513.74,31.63,15.81,15.81,0.28,19.8,12.37,12.07,Standard Weaving Cost
LOOM-GEN0079,LC-4080,7100,7200.0,FAB-W0086,BUY-480,GBP,106.9,202404,1.953,2.484,9.4,MODAL-E,443.38,1268.91,11.87,665.67,513.74,31.63,15.81,15.81,0.28,19.8,12.37,12.07,Standard Weaving Cost
LOOM-GEN0080,LC-4081,9100,9200.0,FAB-W0087,BUY-481,INR,1.0,202403,1.541,1.875,9.79,COTTON-A,430.3,452.93,452.93,204.0,160.23,35.37,17.68,17.68,11.23,28.14,9.1,4.76,Subcon Cost Considered here
LOOM-GEN0080,LC-4081,9100,9200.0,FAB-W0087,BUY-481,INR,1.0,202404,1.541,1.875,9.79,COTTON-A,430.3,452.93,452.93,204.0,160.23,35.37,17.68,17.68,11.23,28.14,9.1,4.76,Subcon Cost Considered here
LOOM-GEN0081,LC-4082,6100,6200.0,FAB-W0088,BUY-482,USD,83.5,202403,1.753,2.247,7.71,COTTON-B,254.74,482.79,5.78,262.16,191.02,19.7,9.85,9.85,1.94,27.52,7.9,9.44,Monthly reconcile adjustment
LOOM-GEN0081,LC-4082,6100,6200.0,FAB-W0088,BUY-482,USD,83.5,202404,1.753,2.247,7.71,COTTON-B,254.74,482.79,5.78,262.16,191.02,19.7,9.85,9.85,1.94,27.52,7.9,9.44,Monthly reconcile adjustment
LOOM-GEN0082,LC-4083,7100,7200.0,FAB-W0089,BUY-483,EUR,89.8,202403,1.539,1.922,10.28,POLY-B,258.31,1055.16,11.75,464.36,434.97,3.96,1.98,1.98,9.79,16.98,19.32,4.39,Reviewed by finance team
LOOM-GEN0082,LC-4083,7100,7200.0,FAB-W0089,BUY-483,EUR,89.8,202404,1.539,1.922,10.28,POLY-B,258.31,1055.16,11.75,464.36,434.97,3.96,1.98,1.98,9.79,16.98,19.32,4.39,Reviewed by finance team
LOOM-GEN0083,LC-4084,9100,9200.0,FAB-W0090,BUY-484,GBP,106.9,202403,1.119,1.33,10.3,POLY-C,402.3,444.39,4.16,226.26,191.83,39.11,19.55,19.55,7.17,16.76,8.66,5.47,Outsourced_here process cost
LOOM-GEN0083,LC-4084,9100,9200.0,FAB-W0090,BUY-484,GBP,106.9,202404,1.119,1.33,10.3,POLY-C,402.3,444.39,4.16,226.26,191.83,39.11,19.55,19.55,7.17,16.76,8.66,5.47,Outsourced_here process cost
LOOM-GEN0084,LC-4085,6100,6200.0,FAB-W0091,BUY-485,INR,1.0,202403,1.787,2.128,9.15,SILK-C,331.76,917.29,917.29,387.81,429.31,9.74,4.87,4.87,2.52,20.42,6.96,13.18,Standard Weaving Cost
LOOM-GEN0084,LC-4085,6100,6200.0,FAB-W0091,BUY-485,INR,1.0,202404,1.787,2.128,9.15,SILK-C,331.76,917.29,917.29,387.81,429.31,9.74,4.87,4.87,2.52,20.42,6.96,13.18,Standard Weaving Cost
LOOM-GEN0085,LC-4086,7100,7200.0,FAB-W0092,BUY-486,USD,83.5,202403,0.89,1.017,9.98,LINEN-A,228.42,490.18,5.87,263.26,171.77,34.34,17.17,17.17,2.89,10.86,9.51,6.09,Standard Weaving Cost
LOOM-GEN0085,LC-4086,7100,7200.0,FAB-W0092,BUY-486,USD,83.5,202404,0.89,1.017,9.98,LINEN-A,228.42,490.18,5.87,263.26,171.77,34.34,17.17,17.17,2.89,10.86,9.51,6.09,Standard Weaving Cost
LOOM-GEN0086,LC-4087,9100,9200.0,FAB-W0093,BUY-487,EUR,89.8,202403,1.525,1.685,6.56,VISCOSE-D,380.69,576.04,6.41,266.18,216.67,2.1,1.05,1.05,14.83,19.57,16.44,9.71,Standard Weaving Cost
LOOM-GEN0086,LC-4087,9100,9200.0,FAB-W0093,BUY-487,EUR,89.8,202404,1.525,1.685,6.56,VISCOSE-D,380.69,576.04,6.41,266.18,216.67,2.1,1.05,1.05,14.83,19.57,16.44,9.71,Standard Weaving Cost
LOOM-GEN0087,LC-4088,6100,6200.0,FAB-W0094,BUY-488,GBP,106.9,202403,1.689,2.031,6.94,MODAL-E,286.27,1248.14,11.68,531.26,583.49,34.68,17.34,17.34,10.43,18.08,19.5,4.73,Subcon Cost Considered here
LOOM-GEN0087,LC-4088,6100,6200.0,FAB-W0094,BUY-488,GBP,106.9,202404,1.689,2.031,6.94,MODAL-E,286.27,1248.14,11.68,531.26,583.49,34.68,17.34,17.34,10.43,18.08,19.5,4.73,Subcon Cost Considered here
LOOM-GEN0088,LC-4089,7100,7200.0,FAB-W0095,BUY-489,INR,1.0,202403,1.271,1.5,9.24,COTTON-A,281.79,1214.22,1214.22,521.57,439.69,24.33,12.16,12.16,1.31,14.05,14.86,10.58,Monthly reconcile adjustment
LOOM-GEN0088,LC-4089,7100,7200.0,FAB-W0095,BUY-489,INR,1.0,202404,1.271,1.5,9.24,COTTON-A,281.79,1214.22,1214.22,521.57,439.69,24.33,12.16,12.16,1.31,14.05,14.86,10.58,Monthly reconcile adjustment
LOOM-GEN0089,LC-4090,9100,9200.0,FAB-W0096,BUY-490,USD,83.5,202403,1.055,1.37,8.62,COTTON-B,269.73,925.16,11.08,400.5,421.19,34.11,17.05,17.05,13.02,24.92,16.09,6.58,Reviewed by finance team
LOOM-GEN0089,LC-4090,9100,9200.0,FAB-W0096,BUY-490,USD,83.5,202404,1.055,1.37,8.62,COTTON-B,269.73,925.16,11.08,400.5,421.19,34.11,17.05,17.05,13.02,24.92,16.09,6.58,Reviewed by finance team
LOOM-GEN0090,LC-4091,6100,6200.0,FAB-W0097,BUY-491,EUR,89.8,202403,1.232,1.412,7.86,POLY-B,269.65,745.19,8.3,322.19,308.52,26.6,13.3,13.3,7.49,11.36,18.92,4.81,Outsourced_here process cost
LOOM-GEN0090,LC-4091,6100,6200.0,FAB-W0097,BUY-491,EUR,89.8,202404,1.232,1.412,7.86,POLY-B,269.65,745.19,8.3,322.19,308.52,26.6,13.3,13.3,7.49,11.36,18.92,4.81,Outsourced_here process cost
LOOM-GEN0091,LC-4092,7100,7200.0,FAB-W0098,BUY-492,GBP,106.9,202403,1.764,1.973,6.89,POLY-C,363.8,1121.18,10.49,551.99,491.04,22.46,11.23,11.23,6.59,10.69,10.95,11.98,Standard Weaving Cost
LOOM-GEN0091,LC-4092,7100,7200.0,FAB-W0098,BUY-492,GBP,106.9,202404,1.764,1.973,6.89,POLY-C,363.8,1121.18,10.49,551.99,491.04,22.46,11.23,11.23,6.59,10.69,10.95,11.98,Standard Weaving Cost
LOOM-GEN0092,LC-4093,9100,9200.0,FAB-W0099,BUY-493,INR,1.0,202403,1.65,2.101,9.38,SILK-C,439.57,920.39,920.39,428.64,401.92,8.51,4.25,4.25,13.13,12.93,7.52,14.14,Standard Weaving Cost
LOOM-GEN0092,LC-4093,9100,9200.0,FAB-W0099,BUY-493,INR,1.0,202404,1.65,2.101,9.38,SILK-C,439.57,920.39,920.39,428.64,401.92,8.51,4.25,4.25,13.13,12.93,7.52,14.14,Standard Weaving Cost
LOOM-GEN0093,LC-4094,6100,6200.0,FAB-W0100,BUY-494,USD,83.5,202403,1.115,1.397,8.8,LINEN-A,386.38,1152.9,13.81,630.28,545.05,24.54,12.27,12.27,12.85,8.58,19.01,13.95,Standard Weaving Cost
LOOM-GEN0093,LC-4094,6100,6200.0,FAB-W0100,BUY-494,USD,83.5,202404,1.115,1.397,8.8,LINEN-A,386.38,1152.9,13.81,630.28,545.05,24.54,12.27,12.27,12.85,8.58,19.01,13.95,Standard Weaving Cost
LOOM-GEN0094,LC-4095,7100,7200.0,FAB-W0101,BUY-495,EUR,89.8,202403,0.974,1.107,9.31,VISCOSE-D,221.96,672.83,7.49,283.12,323.28,22.65,11.32,11.32,8.02,11.12,14.86,4.37,Subcon Cost Considered here
LOOM-GEN0094,LC-4095,7100,7200.0,FAB-W0101,BUY-495,EUR,89.8,202404,0.974,1.107,9.31,VISCOSE-D,221.96,672.83,7.49,283.12,323.28,22.65,11.32,11.32,8.02,11.12,14.86,4.37,Subcon Cost Considered here
LOOM-GEN0095,LC-4096,9100,9200.0,FAB-W0102,BUY-496,GBP,106.9,202403,1.645,1.88,8.18,MODAL-E,232.5,701.55,6.56,360.46,327.29,22.7,11.35,11.35,1.7,9.16,8.2,11.41,Monthly reconcile adjustment
LOOM-GEN0095,LC-4096,9100,9200.0,FAB-W0102,BUY-496,GBP,106.9,202404,1.645,1.88,8.18,MODAL-E,232.5,701.55,6.56,360.46,327.29,22.7,11.35,11.35,1.7,9.16,8.2,11.41,Monthly reconcile adjustment
LOOM-GEN0096,LC-4097,6100,6200.0,FAB-W0103,BUY-497,INR,1.0,202403,1.544,1.782,9.15,COTTON-A,280.27,769.94,769.94,350.72,356.67,4.55,2.27,2.27,8.6,14.23,15.5,9.84,Reviewed by finance team
LOOM-GEN0096,LC-4097,6100,6200.0,FAB-W0103,BUY-497,INR,1.0,202404,1.544,1.782,9.15,COTTON-A,280.27,769.94,769.94,350.72,356.67,4.55,2.27,2.27,8.6,14.23,15.5,9.84,Reviewed by finance team
LOOM-GEN0097,LC-4098,7100,7200.0,FAB-W0104,BUY-498,USD,83.5,202403,1.534,1.701,8.08,COTTON-B,317.78,357.3,4.28,164.07,136.38,5.49,2.75,2.75,5.11,15.22,6.11,12.96,Outsourced_here process cost
LOOM-GEN0097,LC-4098,7100,7200.0,FAB-W0104,BUY-498,USD,83.5,202404,1.534,1.701,8.08,COTTON-B,317.78,357.3,4.28,164.07,136.38,5.49,2.75,2.75,5.11,15.22,6.11,12.96,Outsourced_here process cost
LOOM-GEN0098,LC-4099,9100,9200.0,FAB-W0105,BUY-499,EUR,89.8,202403,0.846,0.995,9.31,POLY-B,285.09,1141.69,12.71,599.17,411.93,34.47,17.23,17.23,0.85,8.41,18.9,14.35,Standard Weaving Cost
LOOM-GEN0098,LC-4099,9100,9200.0,FAB-W0105,BUY-499,EUR,89.8,202404,0.846,0.995,9.31,POLY-B,285.09,1141.69,12.71,599.17,411.93,34.47,17.23,17.23,0.85,8.41,18.9,14.35,Standard Weaving Cost
LOOM-GEN0099,LC-4100,6100,6200.0,FAB-W0106,BUY-500,GBP,106.9,202403,1.406,1.708,9.34,POLY-C,257.84,459.41,4.3,194.2,183.17,32.05,16.02,16.02,12.36,26.3,18.88,5.06,Standard Weaving Cost
