plant_code,report_period,loom_code,cut_weight_ppc
9100,202403,LC-4408,1.3187
9100,202404,LC-4408,1.3797
6100,202403,LC-4409,1.048
6100,202404,LC-4409,1.079
7100,202403,LC-4410,1.4442
7100,202404,LC-4410,1.4983
9100,202403,LC-4411,1.2403
9100,202404,LC-4411,1.2728
6100,202403,LC-4412,0.8179
6100,202404,LC-4412,0.853
7100,202403,LC-4413,1.506
7100,202404,LC-4413,1.4822
9100,202403,LC-4414,1.176
9100,202404,LC-4414,1.1565
6100,202403,LC-4415,0.7319
6100,202404,LC-4415,0.7295
7100,202403,LC-4416,1.1922
7100,202404,LC-4416,1.1775
9100,202403,LC-4417,1.3935
9100,202404,LC-4417,1.4098
6100,202403,LC-4418,1.5134
6100,202404,LC-4418,1.5016
7100,202403,LC-4419,1.2871
7100,202404,LC-4419,1.2657
9100,202403,LC-4420,1.436
9100,202404,LC-4420,1.4163
6100,202403,LC-4421,0.9011
6100,202404,LC-4421,0.8918
7100,202403,LC-4422,0.7418
7100,202404,LC-4422,0.7616
9100,202403,LC-4423,0.8279
9100,202404,LC-4423,0.8523
6100,202403,LC-4424,1.2493
6100,202404,LC-4424,1.291
7100,202403,LC-4425,1.4269
7100,202404,LC-4425,1.4712
9100,202403,LC-4426,1.3774
9100,202404,LC-4426,1.3744
6100,202403,LC-4427,1.5552
6100,202404,LC-4427,1.5417
7100,202403,LC-4428,0.8596
7100,202404,LC-4428,0.9025
9100,202403,LC-4429,1.2589
9100,202404,LC-4429,1.2588
6100,202403,LC-4430,1.1486
6100,202404,LC-4430,1.1451
7100,202403,LC-4431,1.1905
7100,202404,LC-4431,1.1853
9100,202403,LC-4432,0.7788
9100,202404,LC-4432,0.785
6100,202403,LC-4433,0.9048
6100,202404,LC-4433,0.9079
7100,202403,LC-4434,1.0278
7100,202404,LC-4434,1.0626
9100,202403,LC-4435,1.4036
9100,202404,LC-4435,1.3767
6100,202403,LC-4436,1.5079
6100,202404,LC-4436,1.5444
7100,202403,LC-4437,1.1502
7100,202404,LC-4437,1.1567
9100,202403,LC-4438,0.7041
9100,202404,LC-4438,0.6956
6100,202403,LC-4439,0.8517
6100,202404,LC-4439,0.8896
7100,202403,LC-4440,1.2567
7100,202404,LC-4440,1.2991
9100,202403,LC-4441,1.1382
9100,202404,LC-4441,1.1161
6100,202403,LC-4442,0.7726
6100,202404,LC-4442,0.7957
7100,202403,LC-4443,0.8293
7100,202404,LC-4443,0.865
9100,202403,LC-4444,1.5612
9100,202404,LC-4444,1.5861
6100,202403,LC-4445,0.91
6100,202404,LC-4445,0.9094
7100,202403,LC-4446,1.3052
7100,202404,LC-4446,1.3394
9100,202403,LC-4447,0.9084
9100,202404,LC-4447,0.906
6100,202403,LC-4448,1.0334
6100,202404,LC-4448,1.028
7100,202403,LC-4449,1.0279
7100,202404,LC-4449,1.0563
9100,202403,LC-4450,0.9915
9100,202404,LC-4450,1.0244
6100,202403,LC-4451,0.8332
6100,202404,LC-4451,0.8488
7100,202403,LC-4452,1.3066
7100,202404,LC-4452,1.2974
9100,202403,LC-4453,1.1477
9100,202404,LC-4453,1.1909
6100,202403,LC-4454,1.3622
6100,202404,LC-4454,1.3928
7100,202403,LC-4455,0.9171
7100,202404,LC-4455,0.9038
9100,202403,LC-4456,1.2406
9100,202404,LC-4456,1.2981
6100,202403,LC-4457,1.3639
6100,202404,LC-4457,1.4104
7100,202403,LC-4458,0.7871
7100,202404,LC-4458,0.7765
9100,202403,LC-4459,1.1613
9100,202404,LC-4459,1.1993
6100,202403,LC-4460,1.4012
6100,202404,LC-4460,1.453
7100,202403,LC-4461,1.146
7100,202404,LC-4461,1.1918
9100,202403,LC-4462,0.9342
9100,202404,LC-4462,0.9615
6100,202403,LC-4463,1.0538
6100,202404,LC-4463,1.0695
7100,202403,LC-4464,1.2679
7100,202404,LC-4464,1.3046
9100,202403,LC-4465,1.3979
9100,202404,LC-4465,1.4334
6100,202403,LC-4466,0.8474
6100,202404,LC-4466,0.854
7100,202403,LC-4467,1.4481
7100,202404,LC-4467,1.5146
9100,202403,LC-4468,1.5467
9100,202404,LC-4468,1.6149
6100,202403,LC-4469,1.1788
6100,202404,LC-4469,1.2242
7100,202403,LC-4470,1.5937
7100,202404,LC-4470,1.6068
9100,202403,LC-4471,1.5382
9100,202404,LC-4471,1.5166
6100,202403,LC-4472,1.4226
6100,202404,LC-4472,1.4203
7100,202403,LC-4473,0.9137
7100,202404,LC-4473,0.9069
9100,202403,LC-4474,0.7718
9100,202404,LC-4474,0.7789
6100,202403,LC-4475,1.5254
6100,202404,LC-4475,1.5534
7100,202403,LC-4476,1.3292
7100,202404,LC-4476,1.3564
9100,202403,LC-4477,1.3231
9100,202404,LC-4477,1.3032
6100,202403,LC-4478,1.1936
6100,202404,LC-4478,1.2502
7100,202403,LC-4479,1.1354
7100,202404,LC-4479,1.1782
9100,202403,LC-4480,1.2848
9100,202404,LC-4480,1.2696
6100,202403,LC-4481,1.5371
6100,202404,LC-4481,1.5715
7100,202403,LC-4482,1.5383
7100,202404,LC-4482,1.5853
9100,202403,LC-4483,1.103
9100,202404,LC-4483,1.1411
6100,202403,LC-4484,0.9684
6100,202404,LC-4484,0.9674
7100,202403,LC-4485,1.5555
7100,202404,LC-4485,1.5971
9100,202403,LC-4486,0.9335
9100,202404,LC-4486,0.9457
6100,202403,LC-4487,1.3611
6100,202404,LC-4487,1.4211
7100,202403,LC-4488,0.8281
7100,202404,LC-4488,0.8591
9100,202403,LC-4489,1.5351
9100,202404,LC-4489,1.5769
6100,202403,LC-4490,0.8946
6100,202404,LC-4490,0.9263
7100,202403,LC-4491,0.8038
7100,202404,LC-4491,0.8082
9100,202403,LC-4492,0.7087
9100,202404,LC-4492,0.7149
6100,202403,LC-4493,1.3377
6100,202404,LC-4493,1.371
7100,202403,LC-4494,1.3159
7100,202404,LC-4494,1.3472
9100,202403,LC-4495,0.7147
9100,202404,LC-4495,0.7144
6100,202403,LC-4496,1.0794
6100,202404,LC-4496,1.1272
7100,202403,LC-4497,0.839
7100,202404,LC-4497,0.8661
9100,202403,LC-4498,1.0083
9100,202404,LC-4498,1.0463
6100,202403,LC-4499,0.8298
6100,202404,LC-4499,0.833
7100,202403,LC-4500,1.5426
7100,202404,LC-4500,1.585
9100,202403,LC-4501,0.8678
9100,202404,LC-4501,0.8971
6100,202403,LC-4502,1.5774
6100,202404,LC-4502,1.6225
7100,202403,LC-4503,1.4068
7100,202404,LC-4503,1.4695
9100,202403,LC-4504,0.7103
9100,202404,LC-4504,0.7037
6100,202403,LC-4505,1.273
6100,202404,LC-4505,1.295
7100,202403,LC-4506,1.3401
7100,202404,LC-4506,1.3407
9100,202403,LC-4507,0.8585
9100,202404,LC-4507,0.8774
6100,202403,LC-4508,0.7811
6100,202404,LC-4508,0.8049
7100,202403,LC-4509,1.5786
7100,202404,LC-4509,1.6425
9100,202403,LC-4510,0.7338
9100,202404,LC-4510,0.7445
6100,202403,LC-4511,0.8401
6100,202404,LC-4511,0.838
7100,202403,LC-4512,1.5265
7100,202404,LC-4512,1.5258
9100,202403,LC-4513,1.0589
9100,202404,LC-4513,1.0541
6100,202403,LC-4514,0.865
6100,202404,LC-4514,0.8758
7100,202403,LC-4515,1.1985
7100,202404,LC-4515,1.2336
9100,202403,LC-4516,1.3647
9100,202404,LC-4516,1.3645
6100,202403,LC-4517,1.4168
6100,202404,LC-4517,1.4102
7100,202403,LC-4518,0.9944
7100,202404,LC-4518,1.0049
9100,202403,LC-4519,1.2952
9100,202404,LC-4519,1.3196
6100,202403,LC-4520,1.0369
6100,202404,LC-4520,1.0682
7100,202403,LC-4521,0.8354
7100,202404,LC-4521,0.8391
9100,202403,LC-4522,1.5641
9100,202404,LC-4522,1.5627
6100,202403,LC-4523,1.2356
6100,202404,LC-4523,1.2777
7100,202403,LC-4524,1.2086
7100,202404,LC-4524,1.2271
9100,202403,LC-4525,1.0759
9100,202404,LC-4525,1.1282
6100,202403,LC-4526,1.3841
6100,202404,LC-4526,1.3606
7100,202403,LC-4527,1.3318
7100,202404,LC-4527,1.3586
9100,202403,LC-4528,0.9306
9100,202404,LC-4528,0.952
6100,202403,LC-4529,0.8023
6100,202404,LC-4529,0.8306
7100,202403,LC-4530,0.965
7100,202404,LC-4530,0.9906
9100,202403,LC-4531,1.3474
9100,202404,LC-4531,1.4005
6100,202403,LC-4532,1.1075
6100,202404,LC-4532,1.0915
7100,202403,LC-4533,1.5116
7100,202404,LC-4533,1.5121
9100,202403,LC-4534,1.0039
9100,202404,LC-4534,1.0473
6100,202403,LC-4535,0.7593
6100,202404,LC-4535,0.7465
7100,202403,LC-4536,1.0131
7100,202404,LC-4536,1.0602
9100,202403,LC-4537,1.5894
9100,202404,LC-4537,1.6119
6100,202403,LC-4538,0.9957
6100,202404,LC-4538,1.0413
7100,202403,LC-4539,1.1636
7100,202404,LC-4539,1.1711
9100,202403,LC-4540,1.284
9100,202404,LC-4540,1.2797
6100,202403,LC-4541,1.0353
6100,202404,LC-4541,1.0794
7100,202403,LC-4542,1.3155
7100,202404,LC-4542,1.377
9100,202403,LC-4543,1.1069
9100,202404,LC-4543,1.1144
6100,202403,LC-4544,1.0543
6100,202404,LC-4544,1.0369
7100,202403,LC-4545,1.2262
7100,202404,LC-4545,1.2089
9100,202403,LC-4546,1.252
9100,202404,LC-4546,1.2648
6100,202403,LC-4547,1.3897
6100,202404,LC-4547,1.3846
7100,202403,LC-4548,1.3947
7100,202404,LC-4548,1.3823
9100,202403,LC-4549,0.8695
9100,202404,LC-4549,0.884
6100,202403,LC-4550,0.8913
6100,202404,LC-4550,0.9282
7100,202403,LC-4551,0.7547
7100,202404,LC-4551,0.7728
9100,202403,LC-4552,0.8897
9100,202404,LC-4552,0.9136
6100,202403,LC-4553,1.3487
6100,202404,LC-4553,1.3854
7100,202403,LC-4554,1.3983
7100,202404,LC-4554,1.4087
9100,202403,LC-4555,1.2016
9100,202404,LC-4555,1.2579
6100,202403,LC-4556,1.1014
6100,202404,LC-4556,1.0833
7100,202403,LC-4557,0.9205
7100,202404,LC-4557,0.9448
9100,202403,LC-4558,1.3811
9100,202404,LC-4558,1.3758
6100,202403,LC-4559,1.0816
6100,202404,LC-4559,1.1032
7100,202403,LC-4560,1.0027
7100,202404,LC-4560,1.0108
9100,202403,LC-4561,1.5098
9100,202404,LC-4561,1.5403
6100,202403,LC-4562,1.4378
6100,202404,LC-4562,1.4934
7100,202403,LC-4563,0.733
7100,202404,LC-4563,0.7465
9100,202403,LC-4564,0.7136
9100,202404,LC-4564,0.7434
6100,202403,LC-4565,0.7498
6100,202404,LC-4565,0.7764
7100,202403,LC-4566,1.3507
7100,202404,LC-4566,1.4065
9100,202403,LC-4567,1.0762
9100,202404,LC-4567,1.0631
6100,202403,LC-4568,1.2575
6100,202404,LC-4568,1.2629
7100,202403,LC-4569,1.1262
7100,202404,LC-4569,1.1247
9100,202403,LC-4570,0.7567
9100,202404,LC-4570,0.7462
6100,202403,LC-4571,0.7715
6100,202404,LC-4571,0.7692
7100,202403,LC-4572,1.2154
7100,202404,LC-4572,1.2523
9100,202403,LC-4573,0.71
9100,202404,LC-4573,0.7396
6100,202403,LC-4574,1.4116
6100,202404,LC-4574,1.4639
7100,202403,LC-4575,0.7694
7100,202404,LC-4575,0.7574
9100,202403,LC-4576,1.4682
9100,202404,LC-4576,1.5196
6100,202403,LC-4577,1.0469
6100,202404,LC-4577,1.0651
7100,202403,LC-4578,1.4017
7100,202404,LC-4578,1.4458
9100,202403,LC-4579,1.0864
9100,202404,LC-4579,1.1091
6100,202403,LC-4580,1.3236
6100,202404,LC-4580,1.3077
7100,202403,LC-4581,1.0999
7100,202404,LC-4581,1.1329
9100,202403,LC-4582,1.0449
9100,202404,LC-4582,1.0413
6100,202403,LC-4583,1.5527
6100,202404,LC-4583,1.6287
7100,202403,LC-4584,0.833
7100,202404,LC-4584,0.8653
9100,202403,LC-4585,0.7948
9100,202404,LC-4585,0.7892
6100,202403,LC-4586,0.8979
6100,202404,LC-4586,0.9138
7100,202403,LC-4587,1.2704
7100,202404,LC-4587,1.2679
9100,202403,LC-4588,0.9487
9100,202404,LC-4588,0.9422
6100,202403,LC-4589,1.537
6100,202404,LC-4589,1.5176
7100,202403,LC-4590,1.5753
7100,202404,LC-4590,1.5703
9100,202403,LC-4591,0.9675
9100,202404,LC-4591,0.951
6100,202403,LC-4592,1.4424
6100,202404,LC-4592,1.445
7100,202403,LC-4593,1.241
7100,202404,LC-4593,1.2434
9100,202403,LC-4594,1.5931
9100,202404,LC-4594,1.6053
6100,202403,LC-4595,1.3206
6100,202404,LC-4595,1.3322
7100,202403,LC-4596,1.0319
7100,202404,LC-4596,1.0307
9100,202403,LC-4597,1.5145
9100,202404,LC-4597,1.4973
6100,202403,LC-4598,0.7895
6100,202404,LC-4598,0.809
7100,202403,LC-4599,1.3939
7100,202404,LC-4599,1.4268
9100,202403,LC-4600,1.5301
9100,202404,LC-4600,1.5468
6100,202403,LC-4601,0.965
6100,202404,LC-4601,0.9977
7100,202403,LC-4602,1.264
7100,202404,LC-4602,1.3195
9100,202403,LC-4603,1.5695
9100,202404,LC-4603,1.6049
6100,202403,LC-4604,0.9377
6100,202404,LC-4604,0.9814
7100,202403,LC-4605,1.1571
7100,202404,LC-4605,1.1445
9100,202403,LC-4606,0.7334
9100,202404,LC-4606,0.759
6100,202403,LC-4607,0.9103
6100,202404,LC-4607,0.8926
7100,202403,LC-4608,0.7052
7100,202404,LC-4608,0.7349
9100,202403,LC-4609,0.9086
9100,202404,LC-4609,0.9504
6100,202403,LC-4610,0.727
6100,202404,LC-4610,0.7262
7100,202403,LC-4611,1.0956
7100,202404,LC-4611,1.0844
9100,202403,LC-4612,1.1227
9100,202404,LC-4612,1.1157
6100,202403,LC-4613,1.3671
6100,202404,LC-4613,1.3841
7100,202403,LC-4614,1.559
7100,202404,LC-4614,1.5497
9100,202403,LC-4615,1.2707
9100,202404,LC-4615,1.283
6100,202403,LC-4616,0.9848
6100,202404,LC-4616,1.0151
7100,202403,LC-4617,1.1327
7100,202404,LC-4617,1.1618
9100,202403,LC-4618,0.981
9100,202404,LC-4618,1.0025
6100,202403,LC-4619,1.165
6100,202404,LC-4619,1.2163
7100,202403,LC-4620,1.0045
7100,202404,LC-4620,1.0361
9100,202403,LC-4621,1.2597
9100,202404,LC-4621,1.2455
6100,202403,LC-4622,1.098
6100,202404,LC-4622,1.095
7100,202403,LC-4623,1.4492
7100,202404,LC-4623,1.4614
9100,202403,LC-4624,1.0857
9100,202404,LC-4624,1.092
6100,202403,LC-4625,0.8844
6100,202404,LC-4625,0.8951
7100,202403,LC-4626,0.844
7100,202404,LC-4626,0.8459
9100,202403,LC-4627,1.4335
9100,202404,LC-4627,1.4314
6100,202403,LC-4628,0.8056
6100,202404,LC-4628,0.8346
7100,202403,LC-4629,0.889
7100,202404,LC-4629,0.8946
9100,202403,LC-4630,1.0564
9100,202404,LC-4630,1.0377
6100,202403,LC-4631,1.4027
6100,202404,LC-4631,1.379
7100,202403,LC-4632,0.9755
7100,202404,LC-4632,0.9968
9100,202403,LC-4633,0.9286
9100,202404,LC-4633,0.9514
6100,202403,LC-4634,1.2034
6100,202404,LC-4634,1.1867
7100,202403,LC-4635,1.5031
7100,202404,LC-4635,1.504
9100,202403,LC-4636,1.2209
9100,202404,LC-4636,1.2739
6100,202403,LC-4637,1.1138
6100,202404,LC-4637,1.1659
7100,202403,LC-4638,1.1887
7100,202404,LC-4638,1.2455
9100,202403,LC-4639,1.3325
9100,202404,LC-4639,1.3335
6100,202403,LC-4640,1.0438
6100,202404,LC-4640,1.0606
7100,202403,LC-4641,1.3016
7100,202404,LC-4641,1.3572
9100,202403,LC-4642,1.3707
9100,202404,LC-4642,1.3658
6100,202403,LC-4643,1.2572
6100,202404,LC-4643,1.2495
7100,202403,LC-4644,0.7832
7100,202404,LC-4644,0.7885
9100,202403,LC-4645,1.124
9100,202404,LC-4645,1.127
6100,202403,LC-4646,0.7273
6100,202404,LC-4646,0.7234
7100,202403,LC-4647,1.3914
7100,202404,LC-4647,1.4587
9100,202403,LC-4648,1.5347
9100,202404,LC-4648,1.5698
6100,202403,LC-4649,1.1764
6100,202404,LC-4649,1.1977
7100,202403,LC-4650,0.8645
7100,202404,LC-4650,0.8692
9100,202403,LC-4651,0.8725
9100,202404,LC-4651,0.8928
6100,202403,LC-4652,1.1254
6100,202404,LC-4652,1.1618
7100,202403,LC-4653,1.0592
7100,202404,LC-4653,1.1107
9100,202403,LC-4654,1.177
9100,202404,LC-4654,1.2085
6100,202403,LC-4655,1.5869
6100,202404,LC-4655,1.6404
7100,202403,LC-4656,1.5393
7100,202404,LC-4656,1.5716
9100,202403,LC-4657,1.0694
9100,202404,LC-4657,1.0602
6100,202403,LC-4658,0.883
6100,202404,LC-4658,0.8816
7100,202403,LC-4659,1.5803
7100,202404,LC-4659,1.5601
9100,202403,LC-4660,1.5954
9100,202404,LC-4660,1.6575
6100,202403,LC-4661,0.8598
6100,202404,LC-4661,0.8625
7100,202403,LC-4662,1.5973
7100,202404,LC-4662,1.6641
9100,202403,LC-4663,0.9464
9100,202404,LC-4663,0.9448
6100,202403,LC-4664,1.2689
6100,202404,LC-4664,1.2436
7100,202403,LC-4665,1.1121
7100,202404,LC-4665,1.1
9100,202403,LC-4666,0.7799
9100,202404,LC-4666,0.7683
6100,202403,LC-4667,1.4372
6100,202404,LC-4667,1.4209
7100,202403,LC-4668,0.858
7100,202404,LC-4668,0.8761
9100,202403,LC-4669,1.5031
9100,202404,LC-4669,1.5148
6100,202403,LC-4670,1.5372
6100,202404,LC-4670,1.5551
7100,202403,LC-4671,1.2166
7100,202404,LC-4671,1.2524
9100,202403,LC-4672,1.0697
9100,202404,LC-4672,1.0576
6100,202403,LC-4673,1.2494
6100,202404,LC-4673,1.2869
7100,202403,LC-4674,0.9159
7100,202404,LC-4674,0.9021
9100,202403,LC-4675,0.895
9100,202404,LC-4675,0.9023
6100,202403,LC-4676,1.5517
6100,202404,LC-4676,1.5439
7100,202403,LC-4677,1.0002
7100,202404,LC-4677,1.0143
9100,202403,LC-4678,1.3762
9100,202404,LC-4678,1.3946
6100,202403,LC-4679,1.1534
6100,202404,LC-4679,1.1909
7100,202403,LC-4680,1.4034
7100,202404,LC-4680,1.4237
9100,202403,LC-4681,1.4866
9100,202404,LC-4681,1.4675
6100,202403,LC-4682,1.0939
6100,202404,LC-4682,1.14
7100,202403,LC-4683,1.0774
7100,202404,LC-4683,1.0644
9100,202403,LC-4684,1.3951
9100,202404,LC-4684,1.4348
6100,202403,LC-4685,0.844
6100,202404,LC-4685,0.8702
7100,202403,LC-4686,1.4324
7100,202404,LC-4686,1.4146
9100,202403,LC-4687,0.7543
9100,202404,LC-4687,0.7696
6100,202403,LC-4688,1.2436
6100,202404,LC-4688,1.2204
7100,202403,LC-4689,0.9449
7100,202404,LC-4689,0.9599
9100,202403,LC-4690,0.761
9100,202404,LC-4690,0.7794
6100,202403,LC-4691,1.0717
6100,202404,LC-4691,1.1156
7100,202403,LC-4692,0.7317
7100,202404,LC-4692,0.7368
9100,202403,LC-4693,1.0837
9100,202404,LC-4693,1.0626
6100,202403,LC-4694,0.8523
6100,202404,LC-4694,0.8376
7100,202403,LC-4695,0.7827
7100,202404,LC-4695,0.7918
9100,202403,LC-4696,1.0294
9100,202404,LC-4696,1.0574
6100,202403,LC-4697,1.3727
6100,202404,LC-4697,1.4073
7100,202403,LC-4698,1.5922
7100,202404,LC-4698,1.6442
9100,202403,LC-4699,0.9207
9100,202404,LC-4699,0.9311
6100,202403,LC-4700,0.8993
6100,202404,LC-4700,0.8849
7100,202403,LC-4701,0.7711
7100,202404,LC-4701,0.7574
9100,202403,LC-4702,0.7461
9100,202404,LC-4702,0.7433
6100,202403,LC-4703,1.3746
6100,202404,LC-4703,1.3982
7100,202403,LC-4704,1.2259
7100,202404,LC-4704,1.2206
9100,202403,LC-4705,0.7395
9100,202404,LC-4705,0.7307
6100,202403,LC-4706,1.4549
6100,202404,LC-4706,1.4592
7100,202403,LC-4707,1.0173
7100,202404,LC-4707,1.0382
9100,202403,LC-4708,1.5223
9100,202404,LC-4708,1.5155
6100,202403,LC-4709,1.4077
6100,202404,LC-4709,1.4527
7100,202403,LC-4710,0.846
7100,202404,LC-4710,0.837
9100,202403,LC-4711,1.0893
9100,202404,LC-4711,1.1319
6100,202403,LC-4712,0.7385
6100,202404,LC-4712,0.7699
7100,202403,LC-4713,0.7233
7100,202404,LC-4713,0.7331
9100,202403,LC-4714,1.4485
9100,202404,LC-4714,1.4928
6100,202403,LC-4715,1.4333
6100,202404,LC-4715,1.4738
7100,202403,LC-4716,1.0757
7100,202404,LC-4716,1.1237
9100,202403,LC-4717,0.9656
9100,202404,LC-4717,0.9953
6100,202403,LC-4718,0.7333
6100,202404,LC-4718,0.7354
7100,202403,LC-4719,1.4265
7100,202404,LC-4719,1.4751
9100,202403,LC-4720,0.9471
9100,202404,LC-4720,0.936
6100,202403,LC-4721,1.2673
6100,202404,LC-4721,1.2733
7100,202403,LC-4722,0.8578
7100,202404,LC-4722,0.8434
9100,202403,LC-4723,1.4737
9100,202404,LC-4723,1.4797
6100,202403,LC-4724,1.4384
6100,202404,LC-4724,1.4414
7100,202403,LC-4725,0.8587
7100,202404,LC-4725,0.8744
9100,202403,LC-4726,0.8993
9100,202404,LC-4726,0.906
6100,202403,LC-4727,1.0906
6100,202404,LC-4727,1.1075
7100,202403,LC-4728,1.033
7100,202404,LC-4728,1.052
9100,202403,LC-4729,1.599
9100,202404,LC-4729,1.6363
6100,202403,LC-4730,1.4387
6100,202404,LC-4730,1.4358
7100,202403,LC-4731,1.398
7100,202404,LC-4731,1.3729
9100,202403,LC-4732,1.1061
9100,202404,LC-4732,1.1317
6100,202403,LC-4733,0.7873
6100,202404,LC-4733,0.7969
7100,202403,LC-4734,1.5059
7100,202404,LC-4734,1.5108
9100,202403,LC-4735,1.0931
9100,202404,LC-4735,1.1192
6100,202403,LC-4736,0.9989
6100,202404,LC-4736,0.9904
7100,202403,LC-4737,1.0361
7100,202404,LC-4737,1.0181
9100,202403,LC-4738,1.1572
9100,202404,LC-4738,1.1969
6100,202403,LC-4739,1.015
6100,202404,LC-4739,1.0461
7100,202403,LC-4740,1.0826
7100,202404,LC-4740,1.1319
9100,202403,LC-4741,1.1845
9100,202404,LC-4741,1.2345
6100,202403,LC-4742,1.0093
6100,202404,LC-4742,0.9939
7100,202403,LC-4743,1.3951
7100,202404,LC-4743,1.4574
9100,202403,LC-4744,1.338
9100,202404,LC-4744,1.3271
6100,202403,LC-4745,0.9555
6100,202404,LC-4745,0.965
7100,202403,LC-4746,1.5516
7100,202404,LC-4746,1.5722
9100,202403,LC-4747,1.4615
9100,202404,LC-4747,1.4401
6100,202403,LC-4748,1.2047
6100,202404,LC-4748,1.2425
7100,202403,LC-4749,0.8829
7100,202404,LC-4749,0.9025
9100,202403,LC-4750,0.9035
9100,202404,LC-4750,0.9394
6100,202403,LC-4751,1.4464
6100,202404,LC-4751,1.4621
7100,202403,LC-4752,1.1929
7100,202404,LC-4752,1.2414
9100,202403,LC-4753,1.0981
9100,202404,LC-4753,1.1428
6100,202403,LC-4754,0.7021
6100,202404,LC-4754,0.7027
7100,202403,LC-4755,1.0382
7100,202404,LC-4755,1.0366
9100,202403,LC-4756,0.9401
9100,202404,LC-4756,0.9435
6100,202403,LC-4757,0.7737
6100,202404,LC-4757,0.8077
7100,202403,LC-4758,1.1502
7100,202404,LC-4758,1.1608
9100,202403,LC-4759,1.1683
9100,202404,LC-4759,1.1612
6100,202403,LC-4760,0.8602
6100,202404,LC-4760,0.8841
7100,202403,LC-4761,1.5899
7100,202404,LC-4761,1.6299
9100,202403,LC-4762,0.9447
9100,202404,LC-4762,0.9896
6100,202403,LC-4763,0.8329
6100,202404,LC-4763,0.8281
7100,202403,LC-4764,1.1282
7100,202404,LC-4764,1.129
9100,202403,LC-4765,0.9819
9100,202404,LC-4765,0.9685
6100,202403,LC-4766,1.3346
6100,202404,LC-4766,1.3146
7100,202403,LC-4767,1.0951
7100,202404,LC-4767,1.1101
9100,202403,LC-4768,1.2873
9100,202404,LC-4768,1.2825
6100,202403,LC-4769,0.8317
6100,202404,LC-4769,0.8263
7100,202403,LC-4770,0.799
7100,202404,LC-4770,0.8121
9100,202403,LC-4771,0.9777
9100,202404,LC-4771,0.9592
6100,202403,LC-4772,1.4021
6100,202404,LC-4772,1.3869
7100,202403,LC-4773,1.1346
7100,202404,LC-4773,1.1875
9100,202403,LC-4774,1.3185
9100,202404,LC-4774,1.3588
6100,202403,LC-4775,1.5438
6100,202404,LC-4775,1.5571
7100,202403,LC-4776,1.1352
7100,202404,LC-4776,1.1391
9100,202403,LC-4777,0.8395
9100,202404,LC-4777,0.843
6100,202403,LC-4778,0.8153
6100,202404,LC-4778,0.8467
7100,202403,LC-4779,0.9649
7100,202404,LC-4779,0.986
9100,202403,LC-4780,0.8305
9100,202404,LC-4780,0.8406
6100,202403,LC-4781,1.3338
6100,202404,LC-4781,1.3817
7100,202403,LC-4782,1.4644
7100,202404,LC-4782,1.4403
9100,202403,LC-4783,0.8199
9100,202404,LC-4783,0.8424
6100,202403,LC-4784,0.7229
6100,202404,LC-4784,0.7261
7100,202403,LC-4785,1.4608
7100,202404,LC-4785,1.5241
9100,202403,LC-4786,1.3715
9100,202404,LC-4786,1.3869
6100,202403,LC-4787,1.2874
6100,202404,LC-4787,1.2684
7100,202403,LC-4788,0.7887
7100,202404,LC-4788,0.7743
9100,202403,LC-4789,0.7713
9100,202404,LC-4789,0.8013
6100,202403,LC-4790,0.9592
6100,202404,LC-4790,1.0048
7100,202403,LC-4791,0.7129
7100,202404,LC-4791,0.7081
9100,202403,LC-4792,0.749
9100,202404,LC-4792,0.756
6100,202403,LC-4793,1.1859
6100,202404,LC-4793,1.2012
7100,202403,LC-4794,0.8
7100,202404,LC-4794,0.8285
9100,202403,LC-4795,1.0997
9100,202404,LC-4795,1.1053
6100,202403,LC-4796,1.1718
6100,202404,LC-4796,1.1963
7100,202403,LC-4797,1.1279
7100,202404,LC-4797,1.162
9100,202403,LC-4798,1.4111
9100,202404,LC-4798,1.4629
6100,202403,LC-4799,0.8436
6100,202404,LC-4799,0.8764
7100,202403,LC-4800,1.4204
7100,202404,LC-4800,1.4574
9100,202403,LC-4801,1.34
9100,202404,LC-4801,1.3329
6100,202403,LC-4802,1.2534
6100,202404,LC-4802,1.2859
7100,202403,LC-4803,1.161
7100,202404,LC-4803,1.1704
9100,202403,LC-4804,1.0272
9100,202404,LC-4804,1.02
6100,202403,LC-4805,0.7842
6100,202404,LC-4805,0.7817
7100,202403,LC-4806,1.5709
7100,202404,LC-4806,1.5963
9100,202403,LC-4807,1.0774
9100,202404,LC-4807,1.0862
6100,202403,LC-4808,1.4408
6100,202404,LC-4808,1.4139
7100,202403,LC-4809,1.4551
7100,202404,LC-4809,1.4594
9100,202403,LC-4810,1.3891
9100,202404,LC-4810,1.4478
6100,202403,LC-4811,1.5858
6100,202404,LC-4811,1.6437
7100,202403,LC-4812,1.4699
7100,202404,LC-4812,1.4797
9100,202403,LC-4813,0.744
9100,202404,LC-4813,0.7316
6100,202403,LC-4814,1.0652
6100,202404,LC-4814,1.0592
7100,202403,LC-4815,1.2606
7100,202404,LC-4815,1.2355
9100,202403,LC-4816,0.9804
9100,202404,LC-4816,1.0133
6100,202403,LC-4817,0.7938
6100,202404,LC-4817,0.8105
7100,202403,LC-4818,1.1825
7100,202404,LC-4818,1.2405
9100,202403,LC-4819,1.2122
9100,202404,LC-4819,1.265
6100,202403,LC-4820,1.0485
6100,202404,LC-4820,1.0821
7100,202403,LC-4821,1.1413
